ItemID;Klasör1;Path;Name;Yetki;Tip;Hidden;SonKullanim;İlkKullanim;Kullanim;Kullanici;Ana Konu;Bu rapor neyi gösteriyor?;Ana KPI’lar;Zaman Seviyesi;Kullanılan Filtreler;Hedef Kullanıcı;Yetkili Gruplar / Kullanıcılar;Benzer Raporlar;Not
F713E14D-DD7A-45D7-A708-29839AB553C4;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşveren/Aylik Avt ve Basvuru Goruntuleme;Aylik Avt ve Basvuru Goruntuleme;Bi Fiyatlandırma  Bi Pazarlama İşveren  Bi Ürün Geliştirme  BISecurity  BUILTIN\Administrators  oznur.saglam;Report;0;13.02.2026;24.02.2026;12;3;;;;;;;;;
EE15F0F6-7ABC-4AFE-AD5A-2B7751583893;.KARİYER.NET CORE/;/.KARİYER.NET CORE/Yıllık Kariyer.net KPIs;Yıllık Kariyer.net KPIs;Bi Finans  Bi Fiyatlandırma  Bi Yönetim  BISecurity  BUILTIN\Administrators  enes.demir  ozge.aydin;Dashboard;0;4.01.2026;26.03.2026;137;15;;;;;;;;;
F3DB0A85-42F8-4D9B-9F26-2BCE21F898A3;Satış/;/Satış/Portföy Performans/Sanal Asistan Raporu_Detay;Sanal Asistan Raporu_Detay;barisk  Bi DEM  Bi Fiyatlandırma  Bi Kalite Ekibi  Bi Satış  bi Satis Gelistirme  Bi Teknolojisatis  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators  resat.akinsel  volkan.bora;Report;1;29.01.2026;17.02.2026;5;3;;;;;;;;;
1C74016A-526B-4622-BF89-2BE9B0E65E1D;Subscriptions/;/Subscriptions/Firma Kullanici Detay Raporu (R008);Firma Kullanici Detay Raporu (R008);BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;NULL;0;;;;;;;;;
13CD8A1D-37EF-4990-BD1C-2BF2ACE75FE3;Silinen Raporlar/;/Silinen Raporlar/Pozisyon Bazli IO Aday Istatistikleri;Pozisyon Bazli IO Aday Istatistikleri;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
D3475BEC-366F-4F4F-92EA-2C52A52DBBFB;Silinen Raporlar/;/Silinen Raporlar/Kapanacak Firma Ilan Analizi;Kapanacak Firma Ilan Analizi;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
592B2F99-2681-4C1E-92B4-2D05D0EC113C;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İYS;İYS;barisk  Bi DEM  Bi isinolsun  Bi Pazarlama Aday  Bi Pazarlama İşveren  bi Techkariyer  BISecurity  BUILTIN\Administrators  zeynep.taskin;Dashboard;0;16.01.2026;16.01.2026;2;2;;;;;;;;;
BD544577-1285-4EC7-83FE-2D2CB3F91CF9;Satış/;/Satış/Portföy Performans/Sanal Asistan Raporu;Sanal Asistan Raporu;Bi DEM  Bi Fiyatlandırma  Bi Pazarlama İşveren  Bi Satış  bi Satis Gelistirme  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;29.01.2026;10.03.2026;9;5;;;;;;;;;
003E797E-E414-479F-8A63-2D605D6D7898;Silinen Raporlar/;/Silinen Raporlar/Firma Bilgileri;Firma Bilgileri;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
EB942635-12CB-4EFE-B0B9-2E1E95B459F8;Satış/;/Satış/Portföy Performans/Aktarilan Firmalar;Aktarilan Firmalar;Bi Satış  bi Satis Gelistirme  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;14.01.2026;26.03.2026;270;45;;;;;;;;;
05E2CE6A-3B32-4CC8-81DA-2F06BDA58B7E;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/Emarsys;Emarsys;begumu  Bi DEM  Bi Fiyatlandırma  Bi Pazarlama Aday  Bi Pazarlama İşveren  bi Satis Gelistirme  bi Techkariyer  Bi Ürün Geliştirme  BISecurity  BUILTIN\Administrators  ipekb  volkan.bora  yasemin.ganidagli;Dashboard;0;29.01.2026;26.03.2026;95;6;;;;;;;;;
5AC1E615-65C3-4727-9B36-2FE24FC50887;.KARİYER.NET CORE/;/.KARİYER.NET CORE/İşin Olsun Metrikleri;İşin Olsun Metrikleri;Bi DEM  Bi Fiyatlandırma  Bi isinolsun  Bi MH  Bi Pazarlama Aday  Bi Ürün Geliştirme  Bi Yönetim  BISecurity  BUILTIN\Administrators  erdem.saltan;Dashboard;0;5.01.2026;26.03.2026;79;10;;;;;;;;;
1475B505-E26B-441A-9711-30B030510B87;Subscriptions/;/Subscriptions/Satis Gelistirme - Cekilis;Satis Gelistirme - Cekilis;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
A54B166D-63E3-4DBD-AEE4-3105D73FFBC1;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşveren/HR CheckUp;HR CheckUp;Bi Fiyatlandırma  Bi Pazarlama İşveren  bi Satis Gelistirme  Bi Ürün Geliştirme  BISecurity  BUILTIN\Administrators  ezgik;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
01A1AABA-6AEB-4BA8-8400-31C700F2845C;Satış/;/Satış/Paylasilan Satislar;Paylasilan Satislar;Bi Satış  bi Satis Gelistirme  BISecurity  BUILTIN\Administrators;Report;0;5.02.2026;5.02.2026;1;1;;;;;;;;;
6BB6CD41-F67D-41CD-8BE0-320954D82FC6;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/Satış Geliştirme/Cagri Dinleme Raporu_Detay;Cagri Dinleme Raporu_Detay;Bi Kalite Ekibi  bi Satis Gelistirme  BISecurity  BUILTIN\Administrators  merve.noyan;Report;1;NULL;NULL;1;0;;;;;;;;;
0A4A5640-1329-4086-B0BF-320E59EABCF3;Satış/;/Satış/Referans Listesi;Referans Listesi;Bi Satış  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators  cenkk  ersinu;Report;0;NULL;NULL;1;0;;;;;;;;;
BFE65267-B039-42D5-95EC-32F2F16F3BC9;Müşteri İlişkileri/;/Müşteri İlişkileri/Isin Olsun Ilanlari;Isin Olsun Ilanlari;ahsen.ulu  BISecurity  BUILTIN\Administrators  burcaka  buse.kodal  demets  didema  ezgik  hatun.ozbay  ilayda.ustunbas  irem.erol  kkamasoglu  nurcihan.uyanik  ozlem.evren;Report;0;NULL;NULL;NULL;0;;;;;;;;;
B997E9D7-314B-4467-9913-33C635609A43;Test/;/Test/TechCareer Satışlar;TechCareer Satışlar;bi Techkariyer  BISecurity  BUILTIN\Administrators;Dashboard;0;29.12.2025;29.01.2026;26;7;;;;;;;;;
CCE8AB42-8EBD-4E03-A4D8-35058E313E7F;Silinen Raporlar/;/Silinen Raporlar/Sektor ve Pozisyon Bazli Maas Verileri;Sektor ve Pozisyon Bazli Maas Verileri;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
A36BAD1D-9E9C-48B0-BC60-35490716377E;Satış/;/Satış/Portföy Performans/Kalan Ilan Oranlari Raporu_Detay;Kalan Ilan Oranlari Raporu_Detay;barisk  Bi DEM  Bi Fiyatlandırma  Bi Kalite Ekibi  Bi Satış  bi Satis Gelistirme  Bi Teknolojisatis  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators  resat.akinsel  volkan.bora;Report;1;5.01.2026;26.03.2026;65;21;;;;;;;;;
D81C9B77-0F8E-4564-94D1-3592063BA0C4;Satış/;/Satış/Turkiyeyi Mora Boyuyoruz;Turkiyeyi Mora Boyuyoruz;BISecurity  BUILTIN\Administrators  duygu.yuksel  hatun.ozbay  ugur.saglikoglu;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
62D13BB0-3F17-483F-AB21-35A65E9E3F3F;Test/;/Test/Knet-IO Alert;Knet-IO Alert;BISecurity  BUILTIN\Administrators  oznur.saglam;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
F9A64E80-D9A0-4D99-A754-36977493E627;Müşteri İlişkileri/;/Müşteri İlişkileri/Bost Alarm Raporu;Bost Alarm Raporu;Bi Fiyatlandırma  Bi MH  BI MH Yonetim  Bi Pazarlama İşveren  bi Satis Gelistirme  Bi Ürün Geliştirme  Bi Yönetim  BISecurity  BUILTIN\Administrators;Report;0;31.12.2025;31.12.2025;1;1;;;;;;;;;
8226B86D-4102-4173-85B1-36D48D372F92;Satış/;/Satış/Kullanıcı Performans/Cagri Dinleme Raporu;Cagri Dinleme Raporu;Bi Kalite Ekibi  Bi MH  Bi Satış  bi Satis Gelistirme  BISecurity  BUILTIN\Administrators;Report;0;25.02.2026;25.02.2026;2;1;;;;;;;;;
AB1AC9CB-0264-4D1B-B5D2-37A7D56472A7;Test/;/Test/İşveren Dashbord_1;İşveren Dashbord_1;Bi Pazarlama İşveren  BISecurity  BUILTIN\Administrators  ckorkmaz;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
1BAA6D83-D831-4CAA-B52F-381BAEC06B89;Müşteri İlişkileri/;/Müşteri İlişkileri/Gunluk Ilan Basvuru Raporu (R012);Gunluk Ilan Basvuru Raporu (R012);Bi Fiyatlandırma  Bi Müşteri Destek  bisatisci  BISecurity  BUILTIN\Administrators  fatih.camuralioglu;Report;0;15.01.2026;26.03.2026;11;2;;;;;;;;;
0995DDE0-D170-4964-B0A9-383C3DBC4BF1;Test/;/Test/İşin Olsun-Aday Demografi;İşin Olsun-Aday Demografi;BISecurity  BUILTIN\Administrators;Dashboard;0;7.01.2026;7.01.2026;4;1;;;;;;;;;
1F04C1EC-FC2E-48FE-9218-3935A825AE9C;Silinen Raporlar/;/Silinen Raporlar/HR Venue (Eski);HR Venue (Eski);Bi Fiyatlandırma  bi HR Venue  Bi Pazarlama Aday  Bi Pazarlama İşveren  Bi Ürün Geliştirme  BISecurity  BUILTIN\Administrators  ckorkmaz  ipekb;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
0F920907-8EEE-4E7C-AA41-394E4ADEA1A5;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşveren/Pozisyon Bazli Avt Kullanimi;Pozisyon Bazli Avt Kullanimi;Bi Fiyatlandırma  Bi Pazarlama İşveren  Bi Ürün Geliştirme  BISecurity  BUILTIN\Administrators  ugur.saglikoglu;Report;0;NULL;NULL;1;0;;;;;;;;;
372730C2-ECBD-4009-AA42-3964DE860EAD;AZR Sorgu/;/AZR Sorgu/Bas Getir Detay Raporu;Bas Getir Detay Raporu;BISecurity  BUILTIN\Administrators;Dashboard;0;NULL;NULL;NULL;0;;;;;;;;;
C23D6623-F751-4E5D-A5C1-39C87FD374B3;Subscriptions/;/Subscriptions/Aktif Pasif Ilanlar (R005);Aktif Pasif Ilanlar (R005);BISecurity  BUILTIN\Administrators;Report;0;18.02.2026;18.02.2026;3;1;;;;;;;;;
80BE231F-17C9-4384-A00E-39C96F137449;Satış/;/Satış/Kullanıcı Performans/Stratejik Focus (2025);Stratejik Focus (2025);begumu  Bi Fiyatlandırma  Bi ik  Bi Kalite Ekibi  Bi Satış  bi Satis Gelistirme  Bi Teknolojisatis  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators  cenkk  okan.ay;Report;0;26.12.2025;26.03.2026;1408;128;;;;;;;;;
1F05112C-F07E-4AC1-9502-3A1FE27B4341;Teknoloji ve İnovasyon/;/Teknoloji ve İnovasyon/KAIRA Kullanımı;KAIRA Kullanımı;ahmeta  bi Arge Ekibi  Bi BT  Bi Ürün Geliştirme  Bi Yönetim  BISecurity  BUILTIN\Administrators  cuneyd.tanriverdi  gokhanb  ibrahim.tursun  rmete  samet.turna;Dashboard;0;30.12.2025;13.02.2026;11;6;;;;;;;;;
B3F3FFA4-1BB2-4823-8085-3A2543562AEA;Satış/;/Satış/Portföy Performans/Erken Yenileme Firma Raporu;Erken Yenileme Firma Raporu;Bi Fiyatlandırma  Bi Satış  bi Satis Gelistirme  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators;Dashboard;0;17.03.2026;26.03.2026;52;17;;;;;;;;;
218C2E32-C230-43C2-8FE8-3AA19E3AEEA0;Müşteri İlişkileri/;/Müşteri İlişkileri/Pozisyon Bazli Aday Istatistikleri;Pozisyon Bazli Aday Istatistikleri;Bi Fiyatlandırma  Bi MH  Bi Müşteri Destek  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators  mehmet.yildiz  volkan.bora;Report;0;14.01.2026;25.03.2026;12;3;;;;;;;;;
B48E27CE-5169-49AE-B982-3B6C393A4AE5;Test/;/Test/Raportal;Raportal;BISecurity  BUILTIN\Administrators;Dashboard;0;2.03.2026;23.03.2026;24;2;;;;;;;;;
D1B220A1-6EC6-4AAC-9032-3CB00C6193F3;Silinen Raporlar/;/Silinen Raporlar/Bilişim Pozisyonlarında Pasif İlanlar;Bilişim Pozisyonlarında Pasif İlanlar;BISecurity  BUILTIN\Administrators;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
1E41781A-2B6E-4CE8-8950-3DAC27A6760A;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşveren/Interviewco;Interviewco;barisk  BISecurity  BUILTIN\Administrators  ckorkmaz  emrullah.keles  ipekb  kubra.durak  kutay.yapar  melih.gucer  melis.gencel  mine.ozatas  oznur.saglam;Dashboard;0;8.01.2026;23.02.2026;10;4;;;;;;;;;
8ADA2BB1-4120-46F7-A68D-3DC873E80BFB;Silinen Raporlar/;/Silinen Raporlar/Pasife Alınan Kullanıcılar;Pasife Alınan Kullanıcılar;BISecurity  BUILTIN\Administrators;Dashboard;1;NULL;NULL;1;0;;;;;;;;;
44E703E3-6AE1-410C-8D2A-3DCE414F21E7;Satış/;/Satış/Kullanıcı Performans/Hedef Gerceklestirme;Hedef Gerceklestirme;Bi Finans  Bi Fiyatlandırma  Bi ik  Bi Pazarlama İşveren  Bi Satış  bi Satis Gelistirme  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators;Dashboard;0;2.01.2026;26.03.2026;191;35;;;;;;;;;
0DF0BE58-7130-43D5-91BD-3E0284EA3B3F;Müşteri İlişkileri/;/Müşteri İlişkileri/Hediye Urun Raporu;Hediye Urun Raporu;Bi Fiyatlandırma  Bi MH  Bi Müşteri Destek  BISecurity  BUILTIN\Administrators;Report;0;6.02.2026;23.02.2026;11;6;;;;;;;;;
BF2B4E80-67E6-4B6D-9859-3E335A35F07A;Satış/;/Satış/Kullanıcı Performans/Master IK Yonetici;Master IK Yonetici;Bi ik  Bi Satış  bi Satis Gelistirme  Bi Yönetim  BISecurity  BUILTIN\Administrators;Report;0;26.03.2026;26.03.2026;1;1;;;;;;;;;
592C3EC7-3099-451A-BE29-3EB8893E84EA;WeConsulting/;/WeConsulting/Tekrarlı Yayınlanan Ilanlar;Tekrarlı Yayınlanan Ilanlar;Bi Pas Ekibi  Bi Pas Yönetim  BISecurity  BUILTIN\Administrators;Dashboard;0;22.01.2026;22.01.2026;1;1;;;;;;;;;
50478464-B9A7-41A8-80F2-3ED50E4C56CD;Satış/;/Satış/Gorusme  Asistan;Gorusme  Asistan;\Everyone  BISecurity  BUILTIN\Administrators;Report;0;12.01.2026;26.03.2026;25;5;;;;;;;;;
051BD700-40B0-45FD-9634-3F42CAEFB9FB;Satış/;/Satış/Portföy Performans/Aktif Firmalar Ürün Satışları;Aktif Firmalar Ürün Satışları;aylink  Bi Fiyatlandırma  Bi Pas Yönetim  Bi Pazarlama İşveren  Bi Satış  bi Satis Gelistirme  bi Techkariyer  bi TeleSatis  Bi Yönetim  bisatisci  BISecurity  BUILTIN\Administrators;Dashboard;0;26.12.2025;26.03.2026;41;23;;;;;;;;;
24B48939-85C6-4262-9A95-3FB2C8A8715B;.KARİYER.NET CORE/;/.KARİYER.NET CORE/Bu Yılın Satış Geliri;Bu Yılın Satış Geliri;BISecurity  BUILTIN\Administrators;KPI;1;NULL;NULL;1;0;;;;;;;;;
BC55BBB4-3AEA-4CD1-97F5-3FE99534FED0;Satış/;/Satış/Portföy Performans/WeHire Firma Kümeleri;WeHire Firma Kümeleri;betul.dalgic  betul.uslu  Bi Pas Ekibi  Bi Satış  bi Satis Gelistirme  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators  feyzanur.suel  mine.ozatas  samet.demirbas;Dashboard;0;16.02.2026;17.02.2026;2;2;;;;;;;;;
60D49EDC-DC84-4F30-8022-408AA358C671;Müşteri İlişkileri/;/Müşteri İlişkileri/Firma Alarm Raporu;Firma Alarm Raporu;Bi Fiyatlandırma  Bi MH  Bi Pazarlama İşveren  BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;NULL;0;;;;;;;;;
74FD42FA-DBD0-404F-A0B5-41450E50D799;Test/;/Test/Lotus;Lotus;Bi Fiyatlandırma  BISecurity  BUILTIN\Administrators;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
DC78E4C3-FD05-4247-B704-41D1152794C4;Silinen Raporlar/;/Silinen Raporlar/Firma Takip_Detay;Firma Takip_Detay;BISecurity  BUILTIN\Administrators;Report;1;NULL;NULL;1;0;;;;;;;;;
02703D57-222E-46EE-A688-421D06734409;Test/;/Test/Prim KPIs;Prim KPIs;Bi Fiyatlandırma  BISecurity  BUILTIN\Administrators;Dashboard;0;3.03.2026;26.03.2026;55;8;;;;;;;;;
93BC7D77-00CD-4545-9DD8-42F220605111;Teknoloji ve İnovasyon/;/Teknoloji ve İnovasyon/API Performans (Canli Dashboard);API Performans (Canli Dashboard);bi Arge Ekibi  Bi BT  Bi Ürün Geliştirme  Bi Yönetim  BISecurity  BUILTIN\Administrators  ersinu  ibrahim.tursun  rmete  samet.turna;Dashboard;0;3.02.2026;26.03.2026;81;4;;;;;;;;;
DE375AE6-099A-4496-AA40-42FAE60A305F;Silinen Raporlar/;/Silinen Raporlar/Analysis By Customer Segment;Analysis By Customer Segment;BISecurity  BUILTIN\Administrators;Dashboard;1;NULL;NULL;1;0;;;;;;;;;
3BA95743-0DDE-4E1E-92FD-43909682769C;Subscriptions/;/Subscriptions/Basvuru Cevaplama Raporu (ISO) (R002);Basvuru Cevaplama Raporu (ISO) (R002);alperen.ucar  BISecurity  bugra.gazioglu  BUILTIN\Administrators  erhan.eryilmaz  ozge.aydin  powerbi  yusuf.kutlu;Report;0;29.12.2025;24.03.2026;54;5;;;;;;;;;
3A390037-327A-45A6-902D-43B5AE31B57B;Satış/;/Satış/Portföy Performans/Cerceve Sozlesme Hareket_Detayi;Cerceve Sozlesme Hareket_Detayi;barisk  Bi DEM  Bi Fiyatlandırma  Bi Kalite Ekibi  Bi Satış  bi Satis Gelistirme  Bi Teknolojisatis  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators  resat.akinsel  volkan.bora;Report;1;NULL;NULL;1;0;;;;;;;;;
FBE8D62D-35AD-48C4-A77C-4421C43BA01B;Satış/;/Satış/Kullanıcı Performans/Gunluk Hedef Gerceklestirme;Gunluk Hedef Gerceklestirme;Bi Fiyatlandırma  Bi Satış  bi TeleSatis  Bi Yönetim  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;28.12.2025;26.03.2026;452;28;;;;;;;;;
63A2E18F-13FF-4020-A9C6-442791D2AD5A;Satış/;/Satış/Kullanıcı Performans/Tele Satis Firma Arama Analizi_Detay2;Tele Satis Firma Arama Analizi_Detay2;begumu  Bi Fiyatlandırma  Bi ik  Bi Kalite Ekibi  Bi Satış  bi Satis Gelistirme  Bi Teknolojisatis  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators  cenkk  okan.ay;Report;1;30.12.2025;30.12.2025;3;1;;;;;;;;;
C3A4BDF8-D784-47C5-BB60-45F1C2259C48;Subscriptions/;/Subscriptions/Basvuru Cevaplama Raporu (ISO) (Gruplu);Basvuru Cevaplama Raporu (ISO) (Gruplu);BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;NULL;0;;;;;;;;;
53A730E2-C5E1-405F-93C4-46C4BB4D5C4C;Satış/;/Satış/Portföy Performans/Ilan Tuketim Raporu;Ilan Tuketim Raporu;Bi DEM  Bi Fiyatlandırma  Bi Pazarlama İşveren  Bi Satış  bi Satis Gelistirme  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;26.12.2025;26.03.2026;122;27;;;;;;;;;
4A058973-E958-44C2-B10D-46CB0C10F89F;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşveren/Geri Sayim Raporu;Geri Sayim Raporu;Bi Fiyatlandırma  bi Satis Gelistirme  Bi Yönetim  BISecurity  BUILTIN\Administrators;Report;0;31.12.2025;26.03.2026;58;5;;;;;;;;;
623A8324-081D-4684-8FA0-4B2A785E9722;Subscriptions/;/Subscriptions/API Performans Raporu;API Performans Raporu;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;NULL;0;;;;;;;;;
CB3304AF-CA63-439E-9287-4BFD5715EE4A;Silinen Raporlar/;/Silinen Raporlar/İnsan Kaynakları;İnsan Kaynakları;BISecurity  BUILTIN\Administrators;Dashboard;0;21.01.2026;21.01.2026;2;1;;;;;;;;;
17769DE0-F7DD-4A39-84ED-4C33F0BBD057;Satış/;/Satış/Portföy Performans/Yenilemesi Gelen Firmalar;Yenilemesi Gelen Firmalar;Bi DEM  Bi Fiyatlandırma  Bi Satış  bi Satis Gelistirme  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;12.01.2026;26.03.2026;883;46;;;;;;;;;
BC396BDB-CCD3-4CC8-B498-4C494F2FA182;Müşteri İlişkileri/;/Müşteri İlişkileri/Ilk Temas Ekibi Raporu_Aktarilan Firmalar;Ilk Temas Ekibi Raporu_Aktarilan Firmalar;begumu  Bi Fiyatlandırma  Bi İlk Temas Ekibi  Bi MH  BI MH Yonetim  Bi Müşteri Destek  Bi Satış  bi Satis Gelistirme  Bi Veri Güncelleme Ekibi  bisatisci  BISecurity  BUILTIN\Administrators  okan.ay;Report;1;NULL;NULL;1;0;;;;;;;;;
7830EC95-7EFF-4419-8598-4D2EDD567A24;Müşteri İlişkileri/;/Müşteri İlişkileri/Avt ve Ilan Kullanimi (R009);Avt ve Ilan Kullanimi (R009);Bi Fiyatlandırma  Bi MH  BI MH Yonetim  Bi Müşteri Destek  Bi Satış  bisatisci  BISecurity  BUILTIN\Administrators  mehmet.yildiz  ugur.saglikoglu  volkan.bora;Report;0;26.12.2025;26.03.2026;1574;51;;;;;;;;;
E980309B-A46D-4084-88E8-4E472E7D84D4;Satış/;/Satış/Portföy Performans/Aranacak Firma Listesi;Aranacak Firma Listesi;Bi Fiyatlandırma  BISecurity  BUILTIN\Administrators;Report;1;NULL;NULL;1;0;;;;;;;;;
B37BC0C5-20F5-4C11-89FA-4F4DF2C137D7;Subscriptions/;/Subscriptions/Basvurusunu Geri Ceken Adaylar;Basvurusunu Geri Ceken Adaylar;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
D0C27630-91B1-4590-A870-4F59A736F81E;Satış/;/Satış/Portföy Performans/Ziyaret Talepleri;Ziyaret Talepleri;Bi Satış  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;30.01.2026;11.03.2026;11;5;;;;;;;;;
15FBD3B8-4E73-4765-A504-500A3B8B56FF;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/Satış Geliştirme/Beklenen Satislar;Beklenen Satislar;aylink  aysela  Bi Fiyatlandırma  bi Satis Gelistirme  BISecurity  BUILTIN\Administrators  caner.gunay  oguzalpk  sercant  utku.cetin;Report;0;26.01.2026;26.01.2026;1;1;;;;;;;;;
4E10A504-899B-4821-9347-50C345550DE4;.KARİYER.NET CORE/;/.KARİYER.NET CORE/Konsolide Firma ve Aday;Konsolide Firma ve Aday;bi Arge Ekibi  Bi BT  Bi DEM  Bi Fiyatlandırma  Bi ik  Bi isinolsun  Bi MH  BI MH Yonetim  Bi Pazarlama Aday  Bi Pazarlama İşveren  Bi Satış  bi Satis Gelistirme  Bi Teknolojisatis  bi TeleSatis  Bi Ürün Geliştirme  Bi Yönetim  bisatisci  BISecurity  BUILTIN\Administrators;Dashboard;0;26.12.2025;26.02.2026;12;7;;;;;;;;;
8E26592B-F310-4B90-9B54-5269E137D745;İnsan Kaynakları ve Eğitim/;/İnsan Kaynakları ve Eğitim/Performans Yorum Raporu;Performans Yorum Raporu;Bi ik  BISecurity  BUILTIN\Administrators;Report;0;5.03.2026;5.03.2026;54;2;;;;;;;;;
FE8F5C86-C25E-4EBD-A916-530CB2D20D98;WeConsulting/;/WeConsulting/WeConsulting-Satışlar;WeConsulting-Satışlar;Bi Pas Yönetim  bi Satis Gelistirme  Bi Webrand  BISecurity  BUILTIN\Administrators;Dashboard;0;30.12.2025;26.03.2026;359;12;;;;;;;;;
8DFD8E16-6477-4AD3-9613-53AB4BAE2AA2;Silinen Raporlar/;/Silinen Raporlar/Maaş Datası Raporu;Maaş Datası Raporu;BISecurity  BUILTIN\Administrators;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
B57D0E47-ED04-4F2C-AB6C-5581D09893B3;Müşteri İlişkileri/;/Müşteri İlişkileri/Verimlilik Raporu;Verimlilik Raporu;Bi İlk Temas Ekibi  Bi MH  Bi Müşteri Destek  Bi Veri Güncelleme Ekibi  BISecurity  BUILTIN\Administrators  kubilayt  sinan.gumus;Report;0;7.01.2026;26.03.2026;51794;58;;;;;;;;;
9023D852-ED91-4000-A809-56FA1902E29E;Müşteri İlişkileri/;/Müşteri İlişkileri/Ilan Goruntuleme ve Basvuru Sayisi (R016);Ilan Goruntuleme ve Basvuru Sayisi (R016);Bi Fiyatlandırma  Bi MH  Bi Müşteri Destek  Bi Satış  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;20.01.2026;26.03.2026;12;9;;;;;;;;;
B9F72722-3090-496F-A4EE-5735E2B6E24D;.KARİYER.NET CORE/;/.KARİYER.NET CORE/Satış Aktivite Raporu;Satış Aktivite Raporu;aylink  Bi Yönetim  BISecurity  BUILTIN\Administrators  hatun.ozbay  ugur.saglikoglu;Dashboard;0;4.01.2026;17.03.2026;10;7;;;;;;;;;
8A81A364-5CC5-492C-8541-5827FEB9AAF0;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/Ilana Basvurulan Gun;Ilana Basvurulan Gun;Bi Fiyatlandırma  Bi Pazarlama Aday  Bi Pazarlama İşveren  Bi Satış  bi TeleSatis  Bi Ürün Geliştirme  bisatisci  BISecurity  BUILTIN\Administrators;Report;1;NULL;NULL;1;0;;;;;;;;;
83CA064D-4188-4221-8A76-583978D48F6F;Subscriptions/;/Subscriptions/Ikco-Gunluk Satis Raporu Grupsuz;Ikco-Gunluk Satis Raporu Grupsuz;BISecurity  BUILTIN\Administrators;Report;0;19.02.2026;19.02.2026;2;1;;;;;;;;;
BB0535CC-2096-460F-83F8-5931569126A5;WeConsulting/;/WeConsulting/WeBrand Etkinlik Bazlı Katılım;WeBrand Etkinlik Bazlı Katılım;BISecurity  BUILTIN\Administrators  elif.ermis  ezgi.arslantay  osman.tutkun;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
36A23747-CEA7-4EDA-8BF4-5938544F3F3E;Müşteri İlişkileri/;/Müşteri İlişkileri/Teknoloji Ilan Takibi-Memnuniyet Aramaları;Teknoloji Ilan Takibi-Memnuniyet Aramaları;begumu  BI MH Yonetim  BISecurity  BUILTIN\Administrators  busra.tuna  cenkk  demets;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
